"var_titulo";"var_valoracion";"var_reviews";"var_categoria";"var_latitud";"var_longitud";"var_plus_code";"var_url_gg";"var_topics";"var_topics_num"
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"familiar";9
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"frutos secos";7
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"mezclas";5
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"pasas";5
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"alérgico";5
"Chocolate Natural San Lázaro";4,7;454;"Tienda de productos de chocolate";40,9020869;-3,8781873;"W42C+RP Rascafría";"https://www.google.es/maps/place/Chocolate+Natural+San+L%C3%A1zaro/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd415d659dfa08a9:0xb44f7eb93ba6db0d!8m2!3d40.9020869!4d-3.8781873";"paladar";5
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"repostería";11
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"tartas";7
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"hojaldre";6
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"dulces";5
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"bombones";5
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"pastelitos";4
"Pastelería XocolART";4,5;324;"Tienda de productos de chocolate";42,364231;-3,65624;"987V+MG Burgos";"https://www.google.es/maps/place/Pasteler%C3%ADa+XocolART/@41.502592,-3.896347,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+productos+de+chocolate!3m4!1s0xd45fb64be946959:0xc9ccdf9fe7c837ec!8m2!3d42.364231!4d-3.65624";"pena";3
"Ana El Arte de la Belleza Natural - Centro de Belleza, Peluquería y Cosmética Natural";4,8;24;"Tienda de belleza y salud";40,9488453;-4,1213504;"WVXH+GF Segovia";"https://www.google.es/maps/place/Ana+El+Arte+de+la+Belleza+Natural+-+Centro+de+Belleza,+Peluquer%C3%ADa+y+Cosm%C3%A9tica+Natural/@40.9488453,-4.1563693,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ee647500001:0x3e5b8e5b95b05287!8m2!3d40.9488453!4d-4.1213504";"tratamientos";9
"Ana El Arte de la Belleza Natural - Centro de Belleza, Peluquería y Cosmética Natural";4,8;24;"Tienda de belleza y salud";40,9488453;-4,1213504;"WVXH+GF Segovia";"https://www.google.es/maps/place/Ana+El+Arte+de+la+Belleza+Natural+-+Centro+de+Belleza,+Peluquer%C3%ADa+y+Cosm%C3%A9tica+Natural/@40.9488453,-4.1563693,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ee647500001:0x3e5b8e5b95b05287!8m2!3d40.9488453!4d-4.1213504";"faciales";3
"Ana El Arte de la Belleza Natural - Centro de Belleza, Peluquería y Cosmética Natural";4,8;24;"Tienda de belleza y salud";40,9488453;-4,1213504;"WVXH+GF Segovia";"https://www.google.es/maps/place/Ana+El+Arte+de+la+Belleza+Natural+-+Centro+de+Belleza,+Peluquer%C3%ADa+y+Cosm%C3%A9tica+Natural/@40.9488453,-4.1563693,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ee647500001:0x3e5b8e5b95b05287!8m2!3d40.9488453!4d-4.1213504";"hilo";3
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"ofertas";11
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"parafarmacia";5
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"socio";5
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"competitivos";5
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"marcas";5
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"centro comercial";3
"Arenal Perfumerías";4,1;264;"Perfumería";42,3490167;-3,6819977;"88X9+J6 Burgos";"https://www.google.es/maps/place/Arenal+Perfumer%C3%ADas/@42.3490167,-3.7170166,13z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd45fd81b4ae29e1:0x5a950706c361a7bf!8m2!3d42.3490167!4d-3.6819977";"droguería";3
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"jabones";9
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"velas";8
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"experiencia";7
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"dependientas";5
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"olores";4
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"nota";4
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"seguro";4
"Oficinas The Singular Olivia";4,3;144;"Tienda de productos de belleza";40,9493352;-4,1206548;"WVXH+PP Segovia";"https://www.google.es/maps/place/Oficinas+The+Singular+Olivia/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd413ffd213165f3:0xec0212ba96ba65d0!8m2!3d40.9493352!4d-4.1206548";"marcas";3
"Concepto Vaco";4,5;34;"Tienda de productos de belleza";41,6283146;-4,7440882;"J7H4+89 Valladolid";"https://www.google.es/maps/place/Concepto+Vaco/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d2150cf28c3:0x5ebf08a91aff4c22!8m2!3d41.6283146!4d-4.7440882";"mobiliario";3
"Concepto Vaco";4,5;34;"Tienda de productos de belleza";41,6283146;-4,7440882;"J7H4+89 Valladolid";"https://www.google.es/maps/place/Concepto+Vaco/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d2150cf28c3:0x5ebf08a91aff4c22!8m2!3d41.6283146!4d-4.7440882";"salón";3
"Concepto Vaco";4,5;34;"Tienda de productos de belleza";41,6283146;-4,7440882;"J7H4+89 Valladolid";"https://www.google.es/maps/place/Concepto+Vaco/@41.2815298,-5.9300761,7z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d2150cf28c3:0x5ebf08a91aff4c22!8m2!3d41.6283146!4d-4.7440882";"humano";3
"Comercial F Pinedo";4,4;46;"Tienda de productos de belleza";41,6399582;-4,7370024;"J7Q7+X5 Valladolid";"https://www.google.es/maps/place/Comercial+F+Pinedo/@41.6399582,-4.7457571,15z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d376c06c7a3:0xfa17f8e70c7b784c!8m2!3d41.6399582!4d-4.7370024";"peluquería";3
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"marcas";24
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"maquillaje";22
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"competitivos";10
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"dependienta";10
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"idea";10
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"hablar";10
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"colonia";9
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"cremas";9
"Primor";3,9;997;"Tienda de productos de belleza";41,6234373;-4,7501136;"J6FX+9X Valladolid";"https://www.google.es/maps/place/Primor/@41.6234373,-4.7588683,15z/data=!3m1!5s0xd476d1fdbbc6adf:0xff95595e55721f1c!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+productos+de+belleza!6e6!3m4!1s0xd476d8ee857fb59:0x7e246f32dd028623!8m2!3d41.6234373!4d-4.7501136";"parafarmacia";8
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"zoo";10
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"acuarios";9
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"adopción";8
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"pienso";7
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"aves";7
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"parking";7
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"empleados";7
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"gatos";6
"Mundo Verde / Garden Center. Jardinería & Decoración, Mascotas";4,2;556;"Centro de jardinería";43,3691632;-2,9604926;"929Q+MR Sopelana";"https://www.google.es/maps/place/Mundo+Verde+%2F+Garden+Center.+Jardiner%C3%ADa+%26+Decoraci%C3%B3n,+Mascotas/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd4e5c9e49082569:0x3f5d8539486702a4!8m2!3d43.3691632!4d-2.9604926";"tiempo";6
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"symphysodon";8
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"estado";8
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"internet";7
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"material";6
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"competitivos";6
"OCEANOSHOP.COM - Tu tienda de acuariofilia, peces, mascotas, acuarios, animales";4,5;331;"Tienda de acuarios";39,450873;-0,389772;"FJ26+83 Valencia";"https://www.google.es/maps/place/OCEANOSHOP.COM+-+Tu+tienda+de+acuariofilia,+peces,+mascotas,+acuarios,+animales/@35.7146136,-6.9161968,5z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+peces+tropicales!3m4!1s0xd61baa0cb94df8f:0xabcbc0efc9228907!8m2!3d39.450873!4d-0.389772";"explican";6
